ClaimAmount,Area_A,Area_B,Area_C,Area_D,Area_E,Area_F,VehBrand_B1,VehBrand_B10,VehBrand_B11,VehBrand_B12,VehBrand_B13,VehBrand_B14,VehBrand_B2,VehBrand_B3,VehBrand_B4,VehBrand_B5,VehBrand_B6,VehGas_Diesel,VehGas_Regular,Region_R11,Region_R21,Region_R22,Region_R23,Region_R24,Region_R25,Region_R26,Region_R31,Region_R41,Region_R42,Region_R43,Region_R52,Region_R53,Region_R54,Region_R72,Region_R73,Region_R74,Region_R82,Region_R83,Region_R91,Region_R93,Region_R94,Exposure,VehPower,VehAge,DrivAge,BonusMalus,Density
201.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-0.725942755413751,-0.06874294795795652,-1.5734610287187334,-0.756128243222668,0.4152887133738437
5043.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.2623359741347618,-0.8929425114281714,0.08781728272083343,-0.446904685671004
69.29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6123336372021112,0.2655010263376359,-0.4559290003115671,-1.0290462148862838,-0.2596896985500201,0.4152887133738437
84.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-1.2216646462894445,0.7056291567492646,0.4680945231529525,-0.756128243222668,-0.46756465566762057
1358.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2177732805399342,0.2655010263376359,0.31844310439565404,-1.0290462148862838,-0.2596896985500201,-0.33735879824708354
81.13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.027387096073134,2.2483885898404097,-0.06874294795795652,0.263938967965784,-0.756128243222668,-0.33687833382855753
1128.12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3147317983684572,-1.2216646462894445,1.092815209102875,-1.5054091769896771,1.4778452078042477,-0.33687833382855753
1128.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2177732805399342,-0.725942755413751,1.8671873138100963,0.5361463748820088,0.5346119729262165,0.4152887133738437
959.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-0.23022086453805757,-0.4559290003115671,-1.3012536218025086,0.5346119729262165,-0.1470948885108006
255.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.676188015489961,-0.725942755413751,0.8992221829260699,-0.6207351045119466,-0.5575528253536088,0.4152887133738437
797.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,0.2655010263376359,-0.06874294795795652,1.6249760025469078,-0.756128243222668,-0.1881745962947708
903.07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6123336372021112,-0.725942755413751,-1.036708078841983,-0.8248906596991151,-0.5575528253536088,0.4152887133738437
272.05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.19728017833108852,-0.23022086453805757,-0.4559290003115671,0.8764056335272897,-0.756128243222668,-0.1470948885108006
2619.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3774092262595585,1.7526666989647162,-0.2623359741347618,0.8764056335272897,-0.756128243222668,-0.09280240921736635
1128.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.10149861089931396,-0.23022086453805757,0.5120361305724593,0.05978341277861538,-0.756128243222668,0.4152887133738437
1128.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.18584609139600936,-0.725942755413751,1.4800012614564857,-0.416579549324778,1.7260644801405716,0.4152887133738437
1128.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-0.23022086453805757,2.0607803399869016,1.4208204473597392,-0.3589774074845497,0.4152887133738437
1128.12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9520986308502051,-1.2216646462894445,-0.06874294795795652,0.8764056335272897,0.5346119729262165,-0.44450236357837414
8000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4743677440880816,0.7612229172133294,-0.2623359741347618,-0.2804758458666656,-0.756128243222668,0.4152887133738437
72.93,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.835823961209585,-0.23022086453805757,0.12485007821884876,0.6041982266110649,-0.756128243222668,0.4152887133738437
1128.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.058137334820309944,0.2655010263376359,1.092815209102875,-1.8456684356349582,1.7260644801405716,-0.272015637327552
1128.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6442608263460361,1.7526666989647162,1.2864082352796804,0.6041982266110649,-0.756128243222668,0.4152887133738437
152.45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0695714217553891,-0.23022086453805757,-0.8431150526651776,1.4208204473597392,-0.756128243222668,0.16808977004223372
1004.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9201714417062803,-1.2216646462894445,-0.06874294795795652,-0.4846314010538342,-0.756128243222668,-0.1881745962947708
252.93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0695714217553891,-1.2216646462894445,0.31844310439565404,-0.3485276975957218,-0.756128243222668,-0.45002770439142276
1050.16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-0.23022086453805757,-0.4559290003115671,1.3527685956306832,-0.756128243222668,0.4152887133738437
8750.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9635327177852843,0.2655010263376359,0.7056291567492646,0.3319908196948402,-0.5079089708863441,-0.3909305809127288
743.18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.26113455661893825,1.2569448080890226,1.4800012614564857,-0.008268438950440818,1.4778452078042477,-0.39213174195904377
1201.05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.953275581246954,1.2569448080890226,0.5120361305724593,0.12783526450767158,-0.756128243222668,0.4152887133738437
942.41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8996783394974347,-0.23022086453805757,-0.06874294795795652,-0.416579549324778,0.5346119729262165,0.44459704290392765
54.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.409336415403483,-0.23022086453805757,-0.6495220264883723,-0.416579549324778,-0.16040198961549054,0.4152887133738437
6413.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34548203711563363,-0.725942755413751,-1.036708078841983,-0.8248906596991151,1.2296259354679238,0.4152887133738437
2498.72,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-0.725942755413751,-1.036708078841983,0.8764056335272897,-0.756128243222668,-0.43249075311522495
5174.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.10149861089931396,3.73555426246749,-0.4559290003115671,1.3527685956306832,-0.756128243222668,0.4152887133738437
738.99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-0.23022086453805757,-0.4559290003115671,-0.756838807970059,-0.40862126195181453,-0.1881745962947708
77.49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.409336415403483,-0.23022086453805757,-0.6495220264883723,-0.416579549324778,-0.16040198961549054,0.4152887133738437
1120.47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,1.2569448080890226,1.2864082352796804,-0.008268438950440818,-0.756128243222668,0.16808977004223372
1128.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,0.2655010263376359,0.8992221829260699,1.6249760025469078,-0.756128243222668,-0.4733302286899322
1128.12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,1.8671873138100963,-0.8248906596991151,-0.11075813514822574,-0.43273098532448795
1128.12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,0.7612229172133294,0.7056291567492646,1.9652352611921888,-0.756128243222668,-0.46756465566762057
1128.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5370451719791823,0.2655010263376359,-0.6495220264883723,-0.416579549324778,1.2296259354679238,0.4152887133738437
1314.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,0.2655010263376359,0.5120361305724593,1.9652352611921888,-0.756128243222668,-0.3909305809127288
1128.12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026210145676385094,1.7526666989647162,1.092815209102875,1.4208204473597392,-0.756128243222668,0.4152887133738437
320.53,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7400423937778104,-0.725942755413751,-0.4559290003115671,-1.4373573252606209,0.7331873907952757,0.4152887133738437
227.37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.187023041792758,0.7612229172133294,-0.8431150526651776,-0.6207351045119466,-0.40862126195181453,0.4152887133738437
1600.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,0.2655010263376359,0.12485007821884876,-1.165149918344396,-0.7064843887554033,-0.33687833382855753
213.37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1231686635049083,-0.23022086453805757,1.2864082352796804,0.9444574852563459,0.13746113718809821,-0.4012605659110371
1128.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.005717043467539759,-0.23022086453805757,1.092815209102875,-0.2804758458666656,-0.6071966798208737,-0.24703148756420173
1128.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6008995502670321,-1.2216646462894445,0.8992221829260699,0.263938967965784,-0.756128243222668,-0.272015637327552
1128.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6123336372021112,1.7526666989647162,-0.8431150526651776,-0.6887869562410027,0.038173428253568634,0.4152887133738437
348.35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2816276588277839,0.7612229172133294,-0.06874294795795652,0.19588711623672778,-0.756128243222668,0.16808977004223372
1325.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,0.2655010263376359,0.12485007821884876,-0.4846314010538342,0.038173428253568634,0.4152887133738437
1747.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.378586176656307,-1.2216646462894445,-0.8431150526651776,1.1486130404435144,-0.756128243222668,-0.272015637327552
2075.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6328267394109569,-0.725942755413751,-0.2623359741347618,2.373546371566526,-0.756128243222668,-0.4682853522954095
4128.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.35691612405071277,-0.23022086453805757,1.092815209102875,1.284716743901627,-0.756128243222668,0.4152887133738437
1128.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,-1.036708078841983,-1.0290462148862838,0.13746113718809821,-0.4507484010192117
904.06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9635327177852843,-1.2216646462894445,0.8992221829260699,0.05978341277861538,-0.16040198961549054,0.4152887133738437
1128.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.697858068095555,1.2569448080890226,0.7056291567492646,-0.8929425114281714,-0.11075813514822574,0.4152887133738437
1301.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.22920736747501338,3.2398323715917967,5.351861784992591,1.5569241508178517,-0.756128243222668,-0.3909305809127288
1718.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.32498893490678793,-1.2216646462894445,0.8992221829260699,-1.5734610287187334,2.3217907337477492,-0.3909305809127288
262.06,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.98402581999413,-1.2216646462894445,1.092815209102875,1.2166648921725707,-0.756128243222668,-0.21964501570822162
1128.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.7612229172133294,0.5120361305724593,1.4208204473597392,1.4778452078042477,-0.228533607450952
65.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0490571486787283,1.2569448080890226,1.8671873138100963,-0.6887869562410027,-0.061114280680960954,-0.47645324741035094
65.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,3.73555426246749,-0.6495220264883723,0.6041982266110649,-0.756128243222668,-0.19754365245602715
816.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-0.4559290003115671,0.3319908196948402,-0.756128243222668,-0.46083815380825704
66.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15391890225208452,1.7526666989647162,-1.2303011050187882,0.4000426714238964,-0.756128243222668,-0.4404184160209034
1128.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695714217553891,-0.23022086453805757,-1.2303011050187882,-0.8929425114281714,-0.061114280680960954,-0.21339897826738405
1128.12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,1.2569448080890226,0.7056291567492646,-0.3485276975957218,-0.3589774074845497,-0.4798164983400327
1218.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98402581999413,1.2569448080890226,-0.6495220264883723,-0.6207351045119466,1.4778452078042477,-0.4291275021855432
713.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.9954599069292092,2.744110480716103,-0.6495220264883723,0.19588711623672778,-0.756128243222668,-0.3645050378938006
7234.35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6008995502670321,2.2483885898404097,0.7056291567492646,0.6041982266110649,0.5842558273934814,-0.4562737418322603
1628.12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005717043467539759,-1.2216646462894445,1.673594287633291,-0.416579549324778,-0.756128243222668,-0.4769337118288769
1128.12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15391890225208452,-0.725942755413751,-1.4238941311955935,0.3319908196948402,0.08781728272083343,0.44459704290392765
443.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03764423261146426,-0.23022086453805757,0.7056291567492646,0.4000426714238964,-0.756128243222668,-0.4163951950946051
1128.12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.4559290003115671,0.4680945231529525,-0.756128243222668,-0.41687565951313105
61.98,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7605354959866564,1.7526666989647162,0.8992221829260699,-0.6887869562410027,-0.756128243222668,0.44459704290392765
1128.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.98402581999413,-1.2216646462894445,0.31844310439565404,0.8764056335272897,-0.756128243222668,-0.38228222137926143
1076.02,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6328267394109569,0.2655010263376359,0.12485007821884876,-0.2804758458666656,-0.4582651164190793,-0.228533607450952
1128.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.2623359741347618,-0.2804758458666656,-0.756128243222668,-0.3568176071973852
252.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6442608263460361,-0.23022086453805757,0.31844310439565404,0.12783526450767158,-0.756128243222668,-0.47260953206214323
4314.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.23022086453805757,-0.2623359741347618,-0.5526832527828904,-0.756128243222668,-0.228533607450952
1128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-1.2303011050187882,0.19588711623672778,-0.756128243222668,-0.4733302286899322
67.47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.7612229172133294,0.8992221829260699,-0.6207351045119466,-0.756128243222668,-0.41927798160576085
1128.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6442608263460361,0.7612229172133294,-0.4559290003115671,-1.4373573252606209,0.7331873907952757,-0.14829604955711553
1128.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8563170634184305,-1.2216646462894445,-0.8431150526651776,-0.07632029067949701,1.7260644801405716,-0.3894891876571509
10407.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.027387096073134,-1.2216646462894445,0.5120361305724593,2.2374426681084136,-0.756128243222668,-0.4733302286899322
4880.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026210145676385094,0.2655010263376359,-0.4559290003115671,0.7403019300691773,-0.756128243222668,-0.19754365245602715
1128.12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5804064480581864,0.2655010263376359,1.673594287633291,0.05978341277861538,1.7260644801405716,-0.21339897826738405
1128.12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,1.2569448080890226,0.8992221829260699,0.4000426714238964,0.13746113718809821,-0.2314163939621078
81.42,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058137334820309944,-0.725942755413751,-0.8431150526651776,-1.2332017700734523,0.5346119729262165,-0.344565764524973
665.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6123336372021112,1.2569448080890226,-1.036708078841983,-0.6887869562410027,-0.6568405342881385,0.5793673123004615
359.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,0.2655010263376359,-0.2623359741347618,0.3319908196948402,-0.3589774074845497,0.44459704290392765
5505.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22920736747501338,-0.725942755413751,-0.4559290003115671,-0.5526832527828904,-0.756128243222668,-0.4483460789265819
2559.07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34548203711563363,-1.2216646462894445,-0.6495220264883723,0.3319908196948402,-0.756128243222668,0.44459704290392765
1128.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98402581999413,-0.725942755413751,1.673594287633291,2.5777019267536945,-0.3589774074845497,-0.47645324741035094
7293.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2508774200806079,-0.725942755413751,1.2864082352796804,0.05978341277861538,1.7260644801405716,-0.47789464066592885
